[2026-05-28T15:54:55.099Z] GET https://www.ziprecruiter.com/jobs-widget/v1/51b861d6/all?show_posted_days=0 → pending (?ms, ?B)
[2026-05-28T15:54:55.099Z] GET https://syn-grp.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.9.2 → 200 (?ms, 14092B)
[2026-05-28T15:54:55.099Z] GET https://syn-grp.com/wp-content/plugins/custom-facebook-feed-pro/js/cff-scripts.js?ver=3.12.1 → 200 (?ms, 189928B)
[2026-05-28T15:54:55.099Z] GET https://syn-grp.com/wp-content/plugins/document-gallery/assets/js/gallery.min.js?ver=4.4.3 → 200 (?ms, 3055B)
[2026-05-28T15:54:55.099Z] GET https://syn-grp.com/wp-includes/js/wp-embed.min.js?ver=4.9.26 → 200 (?ms, 1443B)
[2026-05-28T15:54:55.102Z] GET https://p.typekit.net/p.css?s=1&k=pos0fgc&ht=tk&f=24536&a=7511068&app=typekit&e=css → 200 (?ms, 5B)
[2026-05-28T15:54:55.102Z] GET https://syn-grp.com/wp-content/themes/SynergyTheme2020/style.css → 200 (?ms, 45878B)
[2026-05-28T15:54:55.103Z] GET https://use.typekit.net/af/970764/0000000000000000000157a6/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n5&v=3 → 200 (?ms, ?B)
[2026-05-28T15:54:55.103Z] GET https://syn-grp.com/wp-content/themes/SynergyTheme2020/fonts/41c8162d-c2a6-49b0-8139-8bebab187588.woff2 → 200 (?ms, ?B)
[2026-05-28T15:54:55.103Z] GET https://syn-grp.com/wp-content/themes/SynergyTheme2020/fonts/ec598369-4d91-4a16-9db3-6654f68d3c28.woff2 → 200 (?ms, ?B)
[2026-05-28T15:54:55.103Z] GET https://syn-grp.com/wp-includes/js/wp-emoji-release.min.js?ver=4.9.26 → 200 (?ms, 11943B)
[2026-05-28T15:54:55.105Z] GET https://ssl.google-analytics.com/ga.js → 200 (?ms, 46274B)
[2026-05-28T15:54:55.117Z] GET https://syn-grp.com/wp-content/themes/SynergyTheme2020/images/careershero.jpg → 200 (12ms, 56537B)
[2026-05-28T15:54:55.120Z] GET https://ssl.google-analytics.com/__utm.gif?utmwv=5.7.2&utms=4&utmn=1839190097&utmhn=syn-grp.com&utmcs=UTF-8&utmsr=1280x720&utmvp=1280x720&utmsc=24-bit&utmul=en-us&utmje=0&utmfl=-&utmdt=SYNERGY%20Construction%20and%20Development%20Company%20%C2%BB%20Careers&utmhid=900812219&utmr=-&utmp=%2Fcareers%2F&utmht=1779983695119&utmac=UA-17001050-1&utmcc=__utma%3D255267722.1844870573.1779983677.1779983677.1779983677.1%3B%2B__utmz%3D255267722.1779983677.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmjid=&utmu=qAAAAAAAAAAAAAAAAAAAAAAE~ → 200 (23ms, 35B)
[2026-05-28T15:55:00.567Z] GET https://syn-grp.com/projects/ → 200 (50ms, 173805B)
[2026-05-28T15:55:00.626Z] GET https://use.typekit.net/pos0fgc.css → 200 (?ms, 1250B)
[2026-05-28T15:55:00.629Z] GET https://syn-grp.com/wp-content/themes/SynergyTheme2020/scripts/hw-parallax.min.css → 200 (?ms, 762B)
[2026-05-28T15:55:00.629Z] GET https://code.jquery.com/jquery-latest.js → 200 (?ms, 282766B)
[2026-05-28T15:55:00.629Z] GET https://syn-grp.com/wp-content/themes/SynergyTheme2020/scripts/jquery.isotope.min.js → 200 (12ms, 43251B)
[2026-05-28T15:55:00.629Z] GET https://syn-grp.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.9.2 → 200 (?ms, 1606B)
[2026-05-28T15:55:00.629Z] GET https://syn-grp.com/wp-content/plugins/custom-facebook-feed-pro/css/cff-style.css?ver=3.12.1 → 200 (?ms, 90684B)
[2026-05-28T15:55:00.629Z] GET https://maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css?ver=4.9.26 → 200 (?ms, 31000B)
[2026-05-28T15:55:00.629Z] GET https://syn-grp.com/wp-content/plugins/document-gallery/assets/css/style.min.css?ver=4.4.3 → 200 (?ms, 1079B)
[2026-05-28T15:55:00.630Z] GET https://syn-grp.com/wp-content/plugins/jquery-collapse-o-matic/light_style.css?ver=1.6 → 200 (?ms, 1096B)
[2026-05-28T15:55:00.630Z] GET https://syn-grp.com/wp-content/plugins/mappress-google-maps-for-wordpress/css/leaflet/leaflet.css?ver=1.4.0 → 200 (?ms, 14106B)
[2026-05-28T15:55:00.630Z] GET https://syn-grp.com/wp-content/plugins/mappress-google-maps-for-wordpress/css/mappress.css?ver=2.53.4 → 200 (?ms, 17245B)
[2026-05-28T15:55:00.630Z] GET https://syn-grp.com/wp-includes/js/jquery/jquery.js?ver=1.12.4 → 200 (?ms, 96874B)
[2026-05-28T15:55:00.630Z] GET https://syn-grp.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1 → 200 (?ms, 10056B)
[2026-05-28T15:55:00.631Z] GET https://p.typekit.net/p.css?s=1&k=pos0fgc&ht=tk&f=24536&a=7511068&app=typekit&e=css → 200 (?ms, 5B)
[2026-05-28T15:55:00.631Z] GET https://syn-grp.com/wp-content/themes/SynergyTheme2020/style.css → 200 (?ms, 45878B)
[2026-05-28T15:55:00.645Z] GET https://use.typekit.net/af/970764/0000000000000000000157a6/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n5&v=3 → 200 (?ms, ?B)
[2026-05-28T15:55:00.645Z] GET https://syn-grp.com/wp-content/themes/SynergyTheme2020/fonts/41c8162d-c2a6-49b0-8139-8bebab187588.woff2 → 200 (?ms, ?B)
[2026-05-28T15:55:00.646Z] GET https://syn-grp.com/wp-content/themes/SynergyTheme2020/fonts/ec598369-4d91-4a16-9db3-6654f68d3c28.woff2 → 200 (?ms, ?B)
[2026-05-28T15:55:00.648Z] GET https://syn-grp.com/wp-includes/js/wp-emoji-release.min.js?ver=4.9.26 → 200 (?ms, 11943B)
[2026-05-28T15:55:00.649Z] GET https://ssl.google-analytics.com/ga.js → 200 (?ms, 46274B)
[2026-05-28T15:55:00.651Z] GET https://ssl.google-analytics.com/__utm.gif?utmwv=5.7.2&utms=5&utmn=727410249&utmhn=syn-grp.com&utmcs=UTF-8&utmsr=1280x720&utmvp=1280x720&utmsc=24-bit&utmul=en-us&utmje=0&utmfl=-&utmdt=SYNERGY%20Construction%20and%20Development%20Company%20%C2%BB%20Projects&utmhid=1972914985&utmr=-&utmp=%2Fprojects%2F&utmht=1779983700651&utmac=UA-17001050-1&utmcc=__utma%3D255267722.1844870573.1779983677.1779983677.1779983677.1%3B%2B__utmz%3D255267722.1779983677.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmjid=&utmu=qAAAAAAAAAAAAAAAAAAAAAAE~ → 200 (24ms, 35B)
[2026-05-28T15:55:00.652Z] GET https://syn-grp.com/wp-content/themes/SynergyTheme2020/images/fb.svg → 200 (?ms, 705B)
[2026-05-28T15:55:00.653Z] GET https://syn-grp.com/wp-content/themes/SynergyTheme2020/images/li.svg → 200 (?ms, 744B)
[2026-05-28T15:55:00.653Z] GET https://syn-grp.com/wp-content/themes/SynergyTheme2020/images/synergychicagocontracting.svg → 200 (?ms, 13491B)
[2026-05-28T15:55:00.653Z] GET https://syn-grp.com/wp-content/themes/SynergyTheme2020/images/menu.svg → 200 (?ms, 567B)
[2026-05-28T15:55:00.653Z] GET https://syn-grp.com/wp-content/themes/SynergyTheme2020/images/zoom.svg → 200 (17ms, 620B)
[2026-05-28T15:55:00.653Z] GET https://syn-grp.com/wp-content/uploads/2020/12/Union-Ave-Apartments-220x215.jpg → 200 (18ms, 15615B)
[2026-05-28T15:55:00.653Z] GET https://syn-grp.com/wp-content/uploads/2021/02/EthanAllan1-220x153.jpg → 200 (18ms, 12182B)
[2026-05-28T15:55:00.653Z] GET https://syn-grp.com/wp-content/uploads/2021/02/Stride2-220x136.jpg → 200 (40ms, 7506B)
[2026-05-28T15:55:00.653Z] GET https://syn-grp.com/wp-content/uploads/2016/04/2200-W-Lawrence-cocktail-lounge-2-220x146.jpg → 200 (40ms, 49685B)
[2026-05-28T15:55:00.653Z] GET https://syn-grp.com/wp-content/uploads/2021/03/Trump84_1-220x147.jpeg → 200 (40ms, 7223B)
[2026-05-28T15:55:00.669Z] GET https://syn-grp.com/wp-content/uploads/2021/04/3_5410NBroadwayAve_2011_LowRes-220x147.jpg → 200 (37ms, 11781B)
[2026-05-28T15:55:00.669Z] GET https://syn-grp.com/wp-content/uploads/2023/05/8824-7D-220x159.jpg → 200 (37ms, 7934B)
[2026-05-28T15:55:00.669Z] GET https://syn-grp.com/wp-content/uploads/2020/10/2_720NLaSalleAve_Cyclebar_573_FrontView_LowRes-220x147.jpg → 200 (46ms, 9754B)
[2026-05-28T15:55:00.669Z] GET https://syn-grp.com/wp-content/uploads/2020/11/1_1965NMilwaukeeAve_57_FrontView_LowRes-220x147.jpg → 200 (47ms, 9085B)
[2026-05-28T15:55:00.669Z] GET https://syn-grp.com/wp-content/uploads/2020/10/DSC_0259-HDR-220x147.jpg → 200 (48ms, 12237B)
[2026-05-28T15:55:00.669Z] GET https://syn-grp.com/wp-content/uploads/2020/10/PerformanceTraining-220x250.jpg → 200 (48ms, 19634B)
[2026-05-28T15:55:00.714Z] GET https://syn-grp.com/wp-content/uploads/2020/10/RavenswoodSeniorHousing1-1.jpg → 200 (?ms, 189870B)
[2026-05-28T15:55:00.714Z] GET https://syn-grp.com/wp-content/uploads/2020/10/1_1326E53rdSt_Mathnasium_2001_LowRes-220x147.jpg → 200 (24ms, 12459B)
[2026-05-28T15:55:00.714Z] GET https://syn-grp.com/wp-content/uploads/2020/10/2_2112WLawrenceAve_JewishCouncilforYouthServices_2002_LowRes-220x146.jpg → 200 (37ms, 12375B)
[2026-05-28T15:55:00.714Z] GET https://syn-grp.com/wp-content/uploads/2020/10/YogaSixGeneva1-220x175.jpg → 200 (36ms, 11513B)
[2026-05-28T15:55:00.715Z] GET https://syn-grp.com/wp-content/uploads/2020/10/DSC_8478-220x147.jpg → 200 (36ms, 9923B)
[2026-05-28T15:55:00.715Z] GET https://syn-grp.com/wp-content/uploads/2020/10/DSC_1614-220x147.jpg → 200 (36ms, 8749B)
[2026-05-28T15:55:00.715Z] GET https://syn-grp.com/wp-content/uploads/2020/09/DSC_8493-220x147.jpg → 200 (36ms, 11039B)
[2026-05-28T15:55:00.721Z] GET https://syn-grp.com/wp-content/uploads/2020/09/DSC_7860-HDR-220x147.jpg → 200 (31ms, 12042B)
[2026-05-28T15:55:00.721Z] GET https://syn-grp.com/wp-content/uploads/2020/09/DSC_8152-2-220x147.jpg → 200 (32ms, 7511B)
[2026-05-28T15:55:00.721Z] GET https://syn-grp.com/wp-content/uploads/2020/10/2_2051NClybourne_300_FrontView_LowRes-220x147.jpg → 200 (32ms, 8941B)
[2026-05-28T15:55:00.721Z] GET https://syn-grp.com/wp-content/uploads/2020/10/2_185NHalsteadSt_RowhouseFultonMarket_572_FrontView_LowRes-220x147.jpg → 200 (32ms, 9874B)
[2026-05-28T15:55:00.721Z] GET https://syn-grp.com/wp-content/uploads/2020/09/DSC_6085-3-HDR-220x153.jpg → 200 (32ms, 11530B)
[2026-05-28T15:55:00.721Z] GET https://syn-grp.com/wp-content/uploads/2020/09/001_front-220x124.jpg → 200 (33ms, 9026B)
[2026-05-28T15:55:00.722Z] GET https://syn-grp.com/wp-content/uploads/2020/09/DSC_0352-HDR-220x147.jpg → 200 (32ms, 9775B)
[2026-05-28T15:55:00.722Z] GET https://syn-grp.com/wp-content/uploads/2020/09/DSC_7752-HDR-2-220x147.jpg → 200 (32ms, 8954B)
[2026-05-28T15:55:00.722Z] GET https://syn-grp.com/wp-content/uploads/2020/09/DSC_8136-2-220x147.jpg → 200 (32ms, 11987B)
[2026-05-28T15:55:00.722Z] GET https://syn-grp.com/wp-content/uploads/2020/09/DSC_4114-2-HDR-220x147.jpg → 200 (32ms, 9458B)
[2026-05-28T15:55:00.722Z] GET https://syn-grp.com/wp-content/uploads/2020/09/1_3601NCaliforniaAve_CongregationoftheResurrection_57_FrontView_HiRes-220x147.jpg → 200 (48ms, 11667B)
[2026-05-28T15:55:00.722Z] GET https://syn-grp.com/wp-content/uploads/2020/09/DSC_8474-220x147.jpg → 200 (32ms, 11838B)
[2026-05-28T15:55:00.722Z] GET https://syn-grp.com/wp-content/uploads/2020/09/DSC_8495-220x147.jpg → 200 (48ms, 11977B)
[2026-05-28T15:55:00.734Z] GET https://syn-grp.com/wp-content/uploads/2020/05/Panton-Mill-Photo-to-add-to-website-1590x900.jpg → 200 (?ms, 328757B)
[2026-05-28T15:55:00.734Z] GET https://syn-grp.com/wp-content/uploads/2020/09/Prairie-Trail_Exterior-Rendering_02.06.20-220x147.jpg → 200 (36ms, 4907B)
[2026-05-28T15:55:00.734Z] GET https://syn-grp.com/wp-content/uploads/2020/09/2_20SClarkSt_571_FrontView_HiRes-220x147.jpg → 200 (36ms, 14728B)
[2026-05-28T15:55:00.734Z] GET https://syn-grp.com/wp-content/uploads/2020/09/1_33NLaSalleSt_MojoCoffee_57_FrontView_HiRes-220x147.jpg → 200 (36ms, 10371B)
[2026-05-28T15:55:00.734Z] GET https://syn-grp.com/wp-content/uploads/2020/09/DSC_1029-3-220x147.jpg → 200 (37ms, 12077B)
[2026-05-28T15:55:00.734Z] GET https://syn-grp.com/wp-content/uploads/2020/09/05_1000-W-Monroe-Unit-701_10002_Living-Room_Print-220x147.jpg → 200 (36ms, 9132B)
[2026-05-28T15:55:00.782Z] GET https://syn-grp.com/wp-content/uploads/2020/05/HeaderRendering-220x103.jpg → 200 (22ms, 8246B)
[2026-05-28T15:55:00.782Z] GET https://syn-grp.com/wp-content/uploads/2018/07/DSC_4648-220x147.jpg → 200 (22ms, 11950B)
[2026-05-28T15:55:00.783Z] GET https://syn-grp.com/wp-content/uploads/2017/05/350-W-63rd-Oak-Health-exterior-1-1-220x147.jpg → 200 (21ms, 8761B)
[2026-05-28T15:55:00.783Z] GET https://syn-grp.com/wp-content/uploads/2017/05/47-W-Polk-ext-1-220x147.jpg → 200 (31ms, 10719B)
[2026-05-28T15:55:00.783Z] GET https://syn-grp.com/wp-content/uploads/2017/05/8800-Lockwood-ext-1-220x147.jpg → 200 (31ms, 10549B)
[2026-05-28T15:55:00.783Z] GET https://syn-grp.com/wp-content/uploads/2016/06/3660-N-LSD-party-room-2-220x146.jpg → 200 (30ms, 11682B)
[2026-05-28T15:55:00.783Z] GET https://syn-grp.com/wp-content/uploads/2016/05/OReilly-Auto-parts-12-220x146.jpg → 200 (33ms, 11400B)
[2026-05-28T15:55:00.783Z] GET https://syn-grp.com/wp-content/uploads/2016/05/4848-W-Irving-Oak-Str-Health-2-Photoshopped-220x146.jpg → 200 (34ms, 15609B)
[2026-05-28T15:55:00.783Z] GET https://syn-grp.com/wp-content/uploads/2016/04/MaxAquatics2_0200-220x146.jpg → 200 (35ms, 43144B)
[2026-05-28T15:55:00.783Z] GET https://syn-grp.com/wp-content/uploads/2016/04/2200-W-Lawrence-dining-rm-3-220x146.jpg → 200 (34ms, 47755B)
[2026-05-28T15:55:00.783Z] GET https://syn-grp.com/wp-content/uploads/2016/04/1500-N-Wells-2-220x146.jpg → 200 (34ms, 50900B)
[2026-05-28T15:55:00.783Z] GET https://syn-grp.com/wp-content/uploads/2016/03/15037314_1331301366921492_3874074542934227389_n-220x165.jpg → 200 (34ms, 13085B)
[2026-05-28T15:55:00.783Z] GET https://syn-grp.com/wp-content/uploads/2016/03/303-S-Riverside-Plaza-7-220x146.jpg → 200 (34ms, 35019B)
[2026-05-28T15:55:00.785Z] GET https://syn-grp.com/wp-content/uploads/2016/03/540-W-Madison-8-220x146.jpg → 200 (33ms, 39383B)
[2026-05-28T15:55:00.785Z] GET https://syn-grp.com/wp-content/uploads/2015/05/1_150SAshland_FirstPresbyterianChurch_2001_HiRes-220x147.jpg → 200 (34ms, 12087B)
[2026-05-28T15:55:00.785Z] GET https://syn-grp.com/wp-content/uploads/2015/05/Panera-B-7204-W-191-st-10-220x146.jpg → 200 (35ms, 44759B)
[2026-05-28T15:55:00.785Z] GET https://syn-grp.com/wp-content/uploads/2015/04/540-W-Madison-13th-flr-6-220x146.jpg → 200 (36ms, 11668B)
[2026-05-28T15:55:00.785Z] GET https://syn-grp.com/wp-content/uploads/2015/03/600-W-Jackson-OKW-Architects-9-220x146.jpg → 200 (36ms, 44546B)
[2026-05-28T15:55:00.785Z] GET https://syn-grp.com/wp-content/uploads/2014/08/The-Scott-Residences_Patsy-McEnroe_Proofs-1.bmp → 200 (36ms, 2657718B)
[2026-05-28T15:55:00.785Z] GET https://syn-grp.com/wp-content/uploads/2015/01/5330-W-35th-St-main-ent-3-220x146.jpg → 200 (36ms, 10514B)
[2026-05-28T15:55:00.812Z] GET https://syn-grp.com/wp-content/uploads/2014/08/4318-S-int-3-220x146.jpg → 200 (64ms, 10701B)
[2026-05-28T15:55:00.812Z] GET https://syn-grp.com/wp-content/uploads/2014/10/Assemble-main-entrance-5-copy-220x145.jpg → 200 (62ms, 40271B)
[2026-05-28T15:55:00.812Z] GET https://syn-grp.com/wp-content/uploads/2014/11/571-E-Lincoln-Hwy-1-220x145.jpg → 200 (64ms, 54119B)
[2026-05-28T15:55:00.812Z] GET https://syn-grp.com/wp-content/uploads/2014/10/300-N-Elizabeth-3-220x146.jpg → 200 (64ms, 35555B)
[2026-05-28T15:55:00.812Z] GET https://syn-grp.com/wp-content/uploads/2014/08/Improv-main-bar-3-220x146.jpg → 200 (63ms, 50128B)
[2026-05-28T15:55:00.812Z] GET https://syn-grp.com/wp-content/uploads/2014/08/7000-W-Cermak-Oak-Str-Health-1-220x146.jpg → 200 (64ms, 8550B)
[2026-05-28T15:55:00.836Z] GET https://syn-grp.com/wp-content/uploads/2014/08/3348-W-87th-Oak-Str-Health-1-220x146.jpg → 200 (51ms, 8864B)
[2026-05-28T15:55:00.836Z] GET https://syn-grp.com/wp-content/uploads/2014/08/4131-W-Cortland-after-220x146.jpg → 200 (51ms, 49139B)
[2026-05-28T15:55:00.836Z] GET https://syn-grp.com/wp-content/uploads/2014/08/Carhartt-Indiana-1-220x165.jpg → 200 (49ms, 18261B)
[2026-05-28T15:55:00.836Z] GET https://syn-grp.com/wp-content/uploads/2014/07/2033-W-North-3-220x146.jpg → 200 (49ms, 44945B)
[2026-05-28T15:55:00.836Z] GET https://syn-grp.com/wp-content/uploads/2014/07/Pot-Bellys-11-220x146.jpg → 200 (49ms, 60026B)
[2026-05-28T15:55:00.836Z] GET https://syn-grp.com/wp-content/uploads/2014/08/931-S-Homan-1-220x146.jpg → 200 (51ms, 45294B)
[2026-05-28T15:55:00.836Z] GET https://syn-grp.com/wp-content/uploads/2014/07/188-W-Randolph-7-220x146.jpg → 200 (51ms, 19084B)
[2026-05-28T15:55:00.882Z] GET https://syn-grp.com/wp-content/uploads/2014/07/Panera-Bread-11-220x146.jpg → 200 (32ms, 39433B)
[2026-05-28T15:55:00.882Z] GET https://syn-grp.com/wp-content/uploads/2014/07/Pep-Boys-10-220x147.jpg → 200 (32ms, 22225B)
[2026-05-28T15:55:00.882Z] GET https://syn-grp.com/wp-content/uploads/2014/07/1331-W-Chicago-1-220x146.jpg → 200 (34ms, 40617B)
[2026-05-28T15:55:00.882Z] GET https://syn-grp.com/wp-content/uploads/2014/07/7601-W-North-1-220x146.jpg → 200 (32ms, 43133B)
[2026-05-28T15:55:00.882Z] GET https://syn-grp.com/wp-content/uploads/2014/07/940-W-Weed-2-220x146.jpg → 200 (34ms, 38989B)
[2026-05-28T15:55:00.882Z] GET https://syn-grp.com/wp-content/uploads/2014/07/Ingalls-4-220x146.jpg → 200 (34ms, 41182B)
[2026-05-28T15:55:00.882Z] GET https://syn-grp.com/wp-content/uploads/2014/07/Deb-2-220x146.jpg → 200 (34ms, 41172B)
[2026-05-28T15:55:00.886Z] GET https://syn-grp.com/wp-content/uploads/2014/07/2000-W-Roscoe-1-220x146.jpg → 200 (34ms, 45154B)
[2026-05-28T15:55:00.886Z] GET https://syn-grp.com/wp-content/uploads/2014/07/1518-N-Milwaukee-2-220x146.jpg → 200 (34ms, 54044B)
[2026-05-28T15:55:00.886Z] GET https://syn-grp.com/wp-content/uploads/2013/04/DSCN0369-220x165.jpg → 200 (34ms, 53049B)
[2026-05-28T15:55:00.886Z] GET https://syn-grp.com/wp-content/uploads/2010/06/derbyplaza-220x145.jpg → 200 (35ms, 30839B)
[2026-05-28T15:55:00.886Z] GET https://syn-grp.com/wp-content/uploads/2010/06/1342wrandolph-220x132.jpg → 200 (35ms, 18695B)
[2026-05-28T15:55:00.886Z] GET https://syn-grp.com/wp-content/uploads/2013/04/build1-220x118.jpg → 200 (35ms, 9255B)
[2026-05-28T15:55:00.886Z] GET https://syn-grp.com/wp-content/uploads/2013/04/pioneer11-220x102.jpg → 200 (35ms, 6903B)
[2026-05-28T15:55:00.886Z] GET https://syn-grp.com/wp-content/uploads/2011/10/caris21.jpg → 200 (35ms, 9773B)
[2026-05-28T15:55:00.911Z] GET https://syn-grp.com/wp-content/uploads/2011/04/icnc1-220x155.jpg → 200 (14ms, 19508B)
[2026-05-28T15:55:00.911Z] GET https://syn-grp.com/wp-content/uploads/2011/04/wolverine-220x165.jpg → 200 (13ms, 19001B)
[2026-05-28T15:55:00.911Z] GET https://syn-grp.com/wp-content/uploads/2011/04/miller-220x113.jpg → 200 (15ms, 11677B)
[2026-05-28T15:55:00.911Z] GET https://syn-grp.com/wp-content/uploads/2010/06/markIV-220x295.jpg → 200 (15ms, 62764B)
[2026-05-28T15:55:00.911Z] GET https://syn-grp.com/wp-content/uploads/2010/06/1300lakeshore-220x275.jpg → 200 (24ms, 226381B)
[2026-05-28T15:55:00.911Z] GET https://syn-grp.com/wp-content/uploads/2013/04/southshore41.jpg → 200 (23ms, 6990B)
[2026-05-28T15:55:00.911Z] GET https://syn-grp.com/wp-content/uploads/2013/04/ingalls11.jpg → 200 (24ms, 11884B)
[2026-05-28T15:55:00.911Z] GET https://syn-grp.com/wp-content/uploads/2011/10/westernsprings11-220x112.jpg → 200 (26ms, 10933B)
[2026-05-28T15:55:00.911Z] GET https://syn-grp.com/wp-content/uploads/2011/10/valence1-220x165.jpg → 200 (26ms, 9938B)
[2026-05-28T15:55:00.912Z] GET https://syn-grp.com/wp-content/uploads/2011/10/southshorehospital1-220x133.jpg → 200 (26ms, 19548B)
[2026-05-28T15:55:00.912Z] GET https://syn-grp.com/wp-content/uploads/2011/10/northshore11.jpg → 200 (26ms, 16326B)
[2026-05-28T15:55:00.912Z] GET https://syn-grp.com/wp-content/uploads/2010/06/nuero1-220x164.jpg → 200 (24ms, 39594B)
[2026-05-28T15:55:00.912Z] GET https://syn-grp.com/wp-content/uploads/2011/04/northshore-220x117.jpg → 200 (26ms, 8610B)
[2026-05-28T15:55:00.912Z] GET https://syn-grp.com/wp-content/uploads/2011/04/auntmarthas1-220x112.jpg → 200 (23ms, 10002B)
[2026-05-28T15:55:00.912Z] GET https://syn-grp.com/wp-content/uploads/2010/06/auntmarthas-220x275.jpg → 200 (26ms, 43401B)
[2026-05-28T15:55:00.912Z] GET https://syn-grp.com/wp-content/uploads/2011/04/ingalls-220x88.jpg → 200 (26ms, 11758B)
[2026-05-28T15:55:00.912Z] GET https://syn-grp.com/wp-content/uploads/2011/04/turningpoint-220x165.jpg → 200 (27ms, 11842B)
[2026-05-28T15:55:00.912Z] GET https://syn-grp.com/wp-content/uploads/2010/06/harmony-220x164.jpg → 200 (28ms, 31889B)
[2026-05-28T15:55:00.912Z] GET https://syn-grp.com/wp-content/uploads/2010/06/aunt-marthas-220x145.jpg → 200 (27ms, 30297B)
[2026-05-28T15:55:00.912Z] GET https://syn-grp.com/wp-content/uploads/2010/06/noic11-220x122.jpg → 200 (28ms, 7149B)
[2026-05-28T15:55:00.912Z] GET https://syn-grp.com/wp-content/uploads/2010/06/northshorehospital1-220x165.jpg → 200 (28ms, 26956B)
[2026-05-28T15:55:00.912Z] GET https://syn-grp.com/wp-content/uploads/2010/06/lakeshore-220x170.jpg → 200 (28ms, 49082B)
[2026-05-28T15:55:00.912Z] GET https://syn-grp.com/wp-content/uploads/2013/04/monamigabi1-220x118.jpg → 200 (27ms, 12330B)
[2026-05-28T15:55:00.934Z] GET https://syn-grp.com/wp-content/uploads/2013/04/trademark11.jpg → 200 (24ms, 4193B)
[2026-05-28T15:55:00.934Z] GET https://syn-grp.com/wp-content/uploads/2011/12/3corners1.jpg → 200 (25ms, 9798B)
[2026-05-28T15:55:00.934Z] GET https://syn-grp.com/wp-content/uploads/2010/06/rillys11-220x146.jpg → 200 (24ms, 11534B)
[2026-05-28T15:55:00.934Z] GET https://syn-grp.com/wp-content/uploads/2011/04/2_119NMarionSt_SugarFixe_2003_HiRes-220x147.jpg → 200 (25ms, 11565B)
[2026-05-28T15:55:00.934Z] GET https://syn-grp.com/wp-content/uploads/2011/05/einstein-220x131.jpg → 200 (38ms, 14893B)
[2026-05-28T15:55:00.934Z] GET https://syn-grp.com/wp-content/uploads/2011/04/dunkindonuts-220x146.jpg → 200 (38ms, 14714B)
[2026-05-28T15:55:00.934Z] GET https://syn-grp.com/wp-content/uploads/2010/06/unlimitedtanchicago-220x145.jpg → 200 (38ms, 28762B)
[2026-05-28T15:55:00.934Z] GET https://syn-grp.com/wp-content/uploads/2010/06/unlimitedtan-220x172.jpg → 200 (37ms, 38779B)
[2026-05-28T15:55:00.954Z] GET https://syn-grp.com/wp-content/uploads/2010/06/brownschicken-220x140.jpg → 200 (23ms, 34615B)
[2026-05-28T15:55:00.954Z] GET https://syn-grp.com/wp-content/uploads/2010/06/ultimo-220x299.jpg → 200 (23ms, 221952B)
[2026-05-28T15:55:00.954Z] GET https://syn-grp.com/wp-content/uploads/2011/10/2_3808WIowaSt_OurLadyofAngels_573_FrontView_HiRes-220x147.jpg → 200 (33ms, 9219B)
[2026-05-28T15:55:00.954Z] GET https://syn-grp.com/wp-content/uploads/2010/06/church1-220x164.jpg → 200 (23ms, 197665B)
[2026-05-28T15:55:00.954Z] GET https://syn-grp.com/wp-content/uploads/2011/04/liasophia1-220x165.jpg → 200 (33ms, 12902B)
[2026-05-28T15:55:00.954Z] GET https://syn-grp.com/wp-content/uploads/2010/06/midwest-screw-220x83.jpg → 200 (32ms, 5975B)
[2026-05-28T15:55:00.954Z] GET https://syn-grp.com/wp-content/uploads/2010/06/goodness-220x97.jpg → 200 (33ms, 41856B)
[2026-05-28T15:55:00.969Z] GET https://syn-grp.com/wp-content/uploads/2010/06/ExtremePita-220x156.jpg → 200 (22ms, 8967B)
[2026-05-28T15:55:00.969Z] GET https://syn-grp.com/wp-content/uploads/2010/06/defaultprojectimage-220x137.jpg → 200 (18ms, 5370B)
[2026-05-28T15:55:00.969Z] GET https://syn-grp.com/wp-content/themes/SynergyTheme2020/images/rarrow.svg → 200 (23ms, 347B)
[2026-05-28T15:55:00.969Z] GET https://syn-grp.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.9.2 → 200 (1ms, 14092B)
[2026-05-28T15:55:00.970Z] GET https://syn-grp.com/wp-content/plugins/custom-facebook-feed-pro/js/cff-scripts.js?ver=3.12.1 → 200 (?ms, 189928B)
[2026-05-28T15:55:00.970Z] GET https://syn-grp.com/wp-content/plugins/document-gallery/assets/js/gallery.min.js?ver=4.4.3 → 200 (?ms, 3055B)
[2026-05-28T15:55:00.970Z] GET https://syn-grp.com/wp-includes/js/wp-embed.min.js?ver=4.9.26 → 200 (?ms, 1443B)
